TRIAL BY TRIAL DATA
subject,trial,stimfile,condition,code,resp_1,resp_2,response,distractor,error,init time,RT,MD_1,MD_2,AUC_1,AUC_2,MD_time,x-flip,y-flip,z-MD-separate,z-MD-together,z-AUC-separate,z-AUC-together,comments,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,X_96,X_97,X_98,X_99,X_100,X_101,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28,Y_29,Y_30,Y_31,Y_32,Y_33,Y_34,Y_35,Y_36,Y_37,Y_38,Y_39,Y_40,Y_41,Y_42,Y_43,Y_44,Y_45,Y_46,Y_47,Y_48,Y_49,Y_50,Y_51,Y_52,Y_53,Y_54,Y_55,Y_56,Y_57,Y_58,Y_59,Y_60,Y_61,Y_62,Y_63,Y_64,Y_65,Y_66,Y_67,Y_68,Y_69,Y_70,Y_71,Y_72,Y_73,Y_74,Y_75,Y_76,Y_77,Y_78,Y_79,Y_80,Y_81,Y_82,Y_83,Y_84,Y_85,Y_86,Y_87,Y_88,Y_89,Y_90,Y_91,Y_92,Y_93,Y_94,Y_95,Y_96,Y_97,Y_98,Y_99,Y_100,Y_101,
110,5,COIN,2,prac,NONWORD,WORD,2,1,1,297,1560,0.223,,0.1478,,896,7,4,0.7071,0,0.7071,0,*1; input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,-0.0006,-0.0008,-0.0014,-0.0019,0.0005,0.0045,0.0056,0.006,0.0062,0.0062,0.0062,0.0062,0.0064,0.005,0.0025,0.0002,-0.0022,-0.0041,-0.0051,-0.0063,-0.0079,-0.0091,-0.0099,-0.0103,-0.0102,-0.0102,-0.0102,-0.0102,-0.0102,-0.0099,-0.0088,-0.0069,-0.0039,-0.0004,0.0032,0.0112,0.0328,0.0702,0.1152,0.1728,0.2404,0.3067,0.3758,0.4362,0.4822,0.5122,0.5286,0.5368,0.5402,0.5467,0.5598,0.5753,0.5927,0.6172,0.645,0.6741,0.6968,0.719,0.7458,0.7731,0.7988,0.8076,0.8087,0.8086,0.8086,0.8086,0.8086,0.8086,0.8086,0.8086,0.8086,0.8086,0.8086,0.8086,0.8086,0.8086,0.8086,0.8086,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499,0.0508,0.051,0.0509,0.0518,0.0528,0.0539,0.0548,0.057,0.0631,0.0785,0.1003,0.118,0.1456,0.181,0.2191,0.2562,0.293,0.3244,0.3481,0.3655,0.3774,0.3852,0.3901,0.3938,0.3991,0.4056,0.4106,0.4153,0.4198,0.4239,0.4287,0.4322,0.4361,0.4423,0.449,0.456,0.4621,0.4684,0.4742,0.4808,0.4925,0.5155,0.5462,0.5779,0.6173,0.6625,0.7083,0.7611,0.8167,0.866,0.9143,0.9757,1.0331,1.0632,1.1077,1.14,1.165,1.1828,1.2019,1.2195,1.2344,1.2512,1.2741,1.306,1.3431,1.36,1.3638,1.3647,1.3646,1.3646,1.3646,1.3646,1.3646,1.3646,1.3646,1.3646,1.3646,1.3646,1.3646,1.3646,1.3646,1.3646,1.3646,
110,6,CORV,1,prac,NONWORD,WORD,1,2,0,109,2231,,0.3732,,0.4919,1613,8,13,0,0,0,0,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,-0.0009,-0.0052,-0.0113,-0.0195,-0.0271,-0.0365,-0.0419,-0.046,-0.047,-0.0469,-0.0469,-0.0473,-0.0493,-0.0516,-0.053,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.0531,-0.053,-0.038,-0.0191,0.0173,0.0338,0.0336,0.0336,0.0336,0.0336,0.0336,0.0336,0.0336,0.0336,0.0336,0.0336,0.0348,0.0394,0.0507,0.0658,0.0783,0.085,0.0868,0.0888,0.0832,0.0565,0.0066,-0.0605,-0.1336,-0.2135,-0.3169,-0.3851,-0.4695,-0.5405,-0.5925,-0.6338,-0.6648,-0.6813,-0.6986,-0.7271,-0.7528,-0.7609,-0.7618,-0.7617,-0.7617,-0.7617,-0.7617,-0.7617,-0.7617,-0.7617,-0.7617,-0.7617,-0.7616,-0.7625,0.05,0.05,0.05,0.0499,0.0511,0.0526,0.0531,0.0531,0.0531,0.0531,0.053,0.0542,0.0552,0.0561,0.0563,0.0606,0.0668,0.0717,0.0777,0.0867,0.0992,0.1167,0.1261,0.1342,0.1367,0.1365,0.1365,0.1378,0.1397,0.1423,0.1426,0.1439,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1438,0.1442,0.1364,0.1278,0.1201,0.1177,0.1177,0.1177,0.1177,0.1177,0.1177,0.1177,0.1177,0.1177,0.1177,0.1175,0.1273,0.1479,0.1837,0.2314,0.2927,0.3715,0.4498,0.5477,0.6384,0.7148,0.8038,0.9153,1.0422,1.1503,1.2518,1.3084,1.3673,1.4236,1.4746,1.5018,1.5,1.5005,1.491,1.4618,1.4324,1.4198,1.4165,1.4167,1.4167,1.4167,1.4167,1.4167,1.4167,1.4167,1.4167,1.4167,1.4167,1.4167,
110,102,HORSE,1,pm,NONWORD,WORD,2,1,0,515,1638,0.1897,,0.1713,,811,7,6,0,0,0,0,input: z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0021,0.0099,0.0321,0.0631,0.0973,0.1424,0.1972,0.2588,0.2995,0.3411,0.3904,0.4276,0.4595,0.4757,0.4795,0.4797,0.4789,0.4789,0.4789,0.4837,0.5016,0.5232,0.5469,0.5786,0.6129,0.6556,0.7095,0.7598,0.798,0.8595,0.9099,0.9347,0.939,0.9385,0.9369,0.9338,0.9315,0.9307,0.93,0.9285,0.9257,0.9193,0.9113,0.9057,0.9007,0.8983,0.8984,0.8984,0.8984,0.8984,0.8984,0.8984,0.8984,0.8984,0.8984,0.8984,0.8984,0.8981,0.8972,0.8969,0.8969,0.8969,0.8969,0.8969,0.8969,0.8969,0.8969,0.8969,0.8969,0.8969,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499,0.0506,0.0552,0.067,0.1035,0.1634,0.2429,0.3502,0.472,0.6046,0.689,0.7802,0.8922,0.983,1.0547,1.0986,1.1178,1.1245,1.1278,1.1301,1.1344,1.1407,1.1577,1.1783,1.2066,1.2449,1.2877,1.3328,1.3846,1.4275,1.4565,1.4927,1.5012,1.5,1.5,1.5003,1.4976,1.4922,1.4882,1.486,1.4824,1.4762,1.4682,1.4551,1.4432,1.4367,1.4332,1.4311,1.4301,1.4302,1.4302,1.4302,1.4302,1.4302,1.4302,1.4302,1.4302,1.4302,1.4303,1.4297,1.4292,1.4292,1.4292,1.4292,1.4292,1.4292,1.4292,1.4292,1.4292,1.4292,1.4292,1.4292,
110,109,TIGER,1,pm,NONWORD,WORD,2,1,0,109,1498,-0.1473,,-0.0692,,1023,11,5,0,0,0,0,input: z,0,0,0,0,0,0.0001,-0.0005,-0.0013,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0009,-0.0008,-0.0002,0,0,0,-0.0001,0.0003,0.0012,0.0016,0.0017,0.0026,0.0044,0.0076,0.0105,0.0135,0.0148,0.0156,0.0156,0.0156,0.0155,0.0164,0.0221,0.033,0.0468,0.0675,0.0969,0.1327,0.1726,0.2132,0.2558,0.3029,0.3474,0.3916,0.4364,0.4806,0.5278,0.5721,0.5938,0.6403,0.6816,0.723,0.7562,0.7773,0.7869,0.7891,0.7891,0.7892,0.7888,0.788,0.7872,0.7866,0.7867,0.7867,0.7867,0.7867,0.7867,0.7867,0.7896,0.7929,0.8037,0.8172,0.8315,0.8414,0.8487,0.8525,0.8537,0.8539,0.8539,0.8539,0.8539,0.8539,0.8539,0.8539,0.8539,0.8539,0.8539,0.8539,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0509,0.052,0.0528,0.0545,0.0575,0.0591,0.06,0.061,0.0619,0.0633,0.0659,0.0685,0.0707,0.0739,0.078,0.0834,0.089,0.093,0.0958,0.0978,0.0979,0.0979,0.0977,0.0998,0.1071,0.118,0.1352,0.1673,0.212,0.2699,0.3424,0.4187,0.4906,0.5563,0.6075,0.6555,0.711,0.7611,0.8147,0.8639,0.8865,0.9326,0.9721,1.0117,1.0431,1.0646,1.0753,1.0786,1.0804,1.0819,1.0823,1.0826,1.0836,1.0849,1.087,1.0891,1.0932,1.101,1.1282,1.1624,1.2025,1.2239,1.2701,1.315,1.3616,1.4007,1.4345,1.4599,1.472,1.4754,1.4761,1.476,1.476,1.476,1.476,1.476,1.4759,1.4749,1.4739,1.4729,
110,118,HORSE,1,pm,NONWORD,WORD,2,1,0,31,1232,0.7284,,0.8554,,573,13,11,0,0,0,0,input: z,-0.0003,0.0008,0.0023,0.0042,0.0068,0.0088,0.0098,0.0105,0.0117,0.0117,0.0122,0.0129,0.0133,0.0133,0.0139,0.0141,0.0143,0.0149,0.0155,0.016,0.017,0.0184,0.0202,0.0227,0.0255,0.0285,0.0316,0.0349,0.0364,0.0372,0.0355,0.0295,0.0226,0.0138,0.0033,-0.0094,-0.0248,-0.0464,-0.0588,-0.0689,-0.0856,-0.0956,-0.0996,-0.0929,-0.0759,-0.0527,-0.0238,0.0054,0.0348,0.0661,0.1015,0.1451,0.1995,0.262,0.3283,0.4073,0.4815,0.5493,0.6091,0.6566,0.6865,0.7103,0.73,0.7435,0.747,0.7503,0.7525,0.7532,0.7531,0.753,0.7538,0.7553,0.7573,0.7599,0.7608,0.761,0.7609,0.7609,0.7609,0.7608,0.7611,0.7619,0.7637,0.7671,0.7743,0.7829,0.7884,0.7911,0.7916,0.7914,0.7914,0.7914,0.7913,0.7918,0.7923,0.7922,0.7922,0.7922,0.7922,0.7922,0.7922,0.0493,0.0513,0.0525,0.0533,0.0551,0.0559,0.0568,0.0574,0.0573,0.0572,0.0579,0.0584,0.0583,0.0583,0.0591,0.0599,0.0606,0.0618,0.0649,0.0692,0.0748,0.0856,0.1066,0.1257,0.1476,0.172,0.199,0.23,0.2517,0.287,0.3349,0.3859,0.4465,0.5179,0.5984,0.6852,0.7754,0.8649,0.918,0.9697,1.0558,1.1208,1.1909,1.2611,1.3281,1.3912,1.4574,1.4925,1.5018,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5002,1.4951,1.4899,1.4866,1.4853,1.4846,1.4837,1.4832,1.4833,1.4833,1.4829,1.48,1.4754,1.4703,1.4662,1.464,1.4633,1.4635,1.4635,1.4635,1.4637,1.4631,1.461,1.4569,1.4508,1.4395,1.4265,1.4176,1.4131,1.4116,1.4114,1.4115,1.4115,1.4115,1.4115,1.4115,1.4115,1.4115,1.4115,1.4115,1.4115,1.4115,
110,128,TIGER,1,pm,NONWORD,WORD,2,1,0,296,1341,0.1706,,0.1923,,744,5,6,0,0,0,0,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,-0.0005,-0.0008,-0.001,-0.0016,-0.0016,-0.0016,-0.002,-0.0031,-0.0045,-0.0061,-0.0092,-0.0139,-0.0173,-0.0144,-0.0016,0.0224,0.0549,0.0904,0.1268,0.1485,0.188,0.2325,0.2695,0.2971,0.3156,0.3271,0.3317,0.3355,0.3398,0.3448,0.3519,0.3633,0.3837,0.4134,0.4494,0.4904,0.5367,0.5881,0.6355,0.6768,0.7081,0.7285,0.738,0.7411,0.7471,0.7527,0.7565,0.7619,0.7703,0.7802,0.7901,0.8012,0.8106,0.8149,0.8162,0.8168,0.8173,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.8172,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.0518,0.0527,0.0536,0.0546,0.0552,0.0552,0.0559,0.0582,0.0614,0.0665,0.0742,0.0864,0.1133,0.1471,0.1941,0.2503,0.3148,0.3835,0.4482,0.5161,0.5559,0.6204,0.6898,0.7466,0.7904,0.823,0.8476,0.86,0.8725,0.8868,0.9048,0.931,0.9666,1.0081,1.0591,1.1117,1.163,1.2118,1.2548,1.2892,1.3169,1.3373,1.3516,1.3587,1.3603,1.3647,1.3666,1.3682,1.3705,1.3737,1.3773,1.3809,1.3856,1.3891,1.3919,1.3935,1.3939,1.3938,1.3939,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,1.3948,
16,3,BOAT,2,prac,NONWORD,WORD,2,1,1,141,1888,0.129,,0.0993,,430,13,8,0.7071,0,0.7071,0,*1; input: ,0,0,0,0,0,0,-0.0001,0.0008,0.0027,0.0046,0.0073,0.0111,0.0221,0.0338,0.0419,0.0544,0.0798,0.109,0.1369,0.1596,0.1811,0.1921,0.201,0.2098,0.2237,0.2342,0.2361,0.2359,0.2359,0.2359,0.2359,0.2359,0.2359,0.2359,0.2359,0.2359,0.2359,0.2359,0.2359,0.2359,0.2359,0.2359,0.2361,0.2389,0.2419,0.2465,0.2502,0.2558,0.2652,0.2829,0.3059,0.3395,0.3883,0.4538,0.5242,0.5935,0.6529,0.6925,0.7118,0.7184,0.7195,0.7195,0.7195,0.7195,0.7195,0.7195,0.7202,0.7237,0.7184,0.7112,0.713,0.7287,0.7544,0.7772,0.7998,0.8226,0.8397,0.8522,0.8622,0.8712,0.8742,0.8742,0.8742,0.8737,0.8734,0.8734,0.8732,0.8715,0.8701,0.8695,0.8688,0.8688,0.8688,0.8688,0.8688,0.8688,0.8688,0.8688,0.8688,0.8688,0.8688,0.05,0.05,0.05,0.05,0.05,0.05,0.0503,0.0515,0.0544,0.058,0.0641,0.0713,0.1023,0.1538,0.2007,0.242,0.3035,0.388,0.4756,0.5298,0.5638,0.5828,0.6,0.6082,0.6134,0.6157,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6156,0.6155,0.6163,0.6175,0.6202,0.6253,0.6332,0.6473,0.6767,0.7123,0.7619,0.8338,0.9174,0.9928,1.0411,1.0647,1.0783,1.0866,1.0894,1.0896,1.0896,1.0896,1.0896,1.0896,1.0896,1.0924,1.1204,1.1672,1.2098,1.2412,1.2619,1.2817,1.2914,1.3108,1.3373,1.3564,1.3699,1.3783,1.3875,1.3927,1.3966,1.4005,1.4029,1.4031,1.4031,1.4031,1.4028,1.4008,1.3992,1.3979,1.3979,1.3979,1.3979,1.3979,1.3979,1.3979,1.3979,1.3979,1.3979,1.3979,
16,4,SPLERF,1,prac,NONWORD,WORD,1,2,0,156,2246,,0.6966,,1.1059,400,7,6,0,0,0,0,input: ,0,0,0,0,0,-0.0001,0.0016,0.006,0.0145,0.0366,0.0847,0.1523,0.2326,0.3066,0.3653,0.4046,0.4166,0.4172,0.4097,0.4044,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4039,0.4041,0.3962,0.3667,0.3269,0.265,0.1696,0.0525,-0.0794,-0.1981,-0.2784,-0.3179,-0.3311,-0.3366,-0.3397,-0.3497,-0.3673,-0.3909,-0.4099,-0.428,-0.4587,-0.5081,-0.5612,-0.5997,-0.6264,-0.6578,-0.6995,-0.737,-0.7514,-0.7636,-0.766,-0.7708,-0.7813,-0.8024,-0.8099,-0.8118,-0.8116,-0.8126,-0.8141,-0.8164,-0.8164,-0.8164,-0.8164,-0.8164,-0.8164,-0.8164,-0.8164,-0.8164,-0.8164,-0.8164,-0.8164,-0.8164,-0.8164,-0.8164,0.05,0.05,0.05,0.05,0.05,0.0499,0.0509,0.0582,0.0742,0.1198,0.209,0.3416,0.4796,0.59,0.663,0.6977,0.7058,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7062,0.7061,0.7083,0.7166,0.73,0.7551,0.8038,0.8729,0.9493,1.0074,1.043,1.0705,1.0809,1.0895,1.0937,1.1035,1.1199,1.1453,1.1636,1.1729,1.1816,1.2174,1.279,1.328,1.3516,1.3601,1.3753,1.3891,1.3945,1.3982,1.3949,1.3837,1.378,1.3793,1.3841,1.3869,1.3882,1.3898,1.3948,1.3991,1.4001,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,
16,5,COIN,2,prac,NONWORD,WORD,2,1,1,328,2122,-0.0317,,-0.0078,,1219,9,5,-0.7071,0,-0.7071,0,*1; input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0077,0.0299,0.0711,0.1223,0.1755,0.2248,0.259,0.2838,0.292,0.2944,0.2945,0.2945,0.2945,0.2945,0.2945,0.2945,0.2945,0.2945,0.2945,0.2945,0.2945,0.2945,0.2945,0.2945,0.2945,0.2945,0.2941,0.2938,0.2966,0.311,0.3262,0.3473,0.3768,0.4216,0.483,0.5615,0.6045,0.67,0.7114,0.7296,0.7328,0.7342,0.7352,0.7352,0.7352,0.7352,0.7352,0.7345,0.7345,0.7368,0.7463,0.7545,0.7692,0.7821,0.7933,0.8152,0.8434,0.8752,0.8928,0.897,0.898,0.8984,0.8984,0.8984,0.8985,0.8967,0.8933,0.8812,0.8661,0.8586,0.8571,0.857,0.857,0.857,0.8568,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,0.8562,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0501,0.0516,0.053,0.0549,0.0665,0.1045,0.1768,0.2686,0.3587,0.4247,0.4612,0.4835,0.4881,0.4893,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4896,0.4918,0.5099,0.5326,0.5692,0.6254,0.7097,0.8142,0.9274,0.9829,1.0586,1.1089,1.1345,1.1435,1.1511,1.1564,1.1574,1.1573,1.1574,1.1606,1.1693,1.1876,1.2052,1.2241,1.2326,1.2493,1.2657,1.2829,1.3158,1.3445,1.3721,1.3952,1.4076,1.4136,1.4147,1.4146,1.4146,1.4148,1.4122,1.4063,1.3959,1.3925,1.3916,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,
16,6,CORV,1,prac,NONWORD,WORD,1,2,0,234,3572,,0.4311,,0.5024,495,3,5,0,0,0,0,input: ,0,0,0,0,0,0,0.0019,0.0264,0.0849,0.1337,0.1778,0.2073,0.2153,0.2157,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2148,0.2125,0.2022,0.1306,-0.0149,-0.1542,-0.3068,-0.3689,-0.3766,-0.3766,-0.3766,-0.3766,-0.3766,-0.3766,-0.3766,-0.3766,-0.3766,-0.3766,-0.3766,-0.3764,-0.3823,-0.4086,-0.4737,-0.5426,-0.6231,-0.666,-0.6738,-0.6762,-0.6933,-0.6997,-0.702,-0.7258,-0.7461,-0.7575,-0.7673,-0.7751,-0.7808,-0.782,-0.7834,-0.7886,-0.7926,-0.7949,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,-0.7953,0.049,0.049,0.049,0.049,0.049,0.0489,0.0564,0.1044,0.2474,0.3779,0.4785,0.5204,0.5324,0.5332,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5344,0.5354,0.5431,0.611,0.7491,0.8543,0.9472,0.9709,0.97,0.9688,0.9688,0.9688,0.9688,0.9688,0.9688,0.9688,0.9688,0.9688,0.9688,0.9687,0.9755,1.0084,1.0702,1.1288,1.1947,1.2214,1.2266,1.2364,1.2751,1.2849,1.2922,1.3396,1.3695,1.3803,1.389,1.3948,1.3969,1.398,1.3978,1.4012,1.4032,1.4039,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,1.4042,
16,102,HORSE,1,pm,NONWORD,WORD,2,1,0,593,4072,0.2359,,0.3632,,1774,9,12,0,0,0,0,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0023,0.0023,0.0023,0.0025,0.0036,0.0113,0.0364,0.0723,0.0789,0.075,0.0716,0.0946,0.1238,0.1999,0.3016,0.3939,0.5104,0.6369,0.7192,0.7261,0.6946,0.5589,0.4483,0.2798,0.1418,0.0446,-0.014,-0.0442,-0.0544,-0.0562,-0.0562,-0.0562,-0.0562,-0.0562,-0.0562,-0.0562,-0.0562,-0.0562,-0.0562,-0.0562,-0.0562,-0.057,-0.057,-0.057,-0.057,-0.057,-0.057,-0.057,-0.0575,-0.0578,-0.0578,-0.0563,-0.0443,-0.0329,-0.0232,-0.0051,0.0082,0.0094,0.0094,0.0102,0.0115,0.0405,0.2281,0.4409,0.5663,0.6121,0.6212,0.6357,0.6465,0.6525,0.6962,0.7416,0.7928,0.86,0.8749,0.8758,0.8758,0.8759,0.875,0.8742,0.8742,0.8742,0.8742,0.8742,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0518,0.0545,0.0572,0.0589,0.0594,0.0594,0.0596,0.0621,0.0711,0.0976,0.1341,0.1418,0.1417,0.1427,0.1995,0.2496,0.3665,0.5305,0.6384,0.8335,0.9814,1.0639,1.0732,1.074,0.9994,0.8776,0.7158,0.6129,0.5281,0.4558,0.4004,0.3836,0.3811,0.3812,0.3812,0.3812,0.3812,0.3812,0.3812,0.3812,0.3812,0.3812,0.3812,0.3812,0.3802,0.3802,0.3802,0.3802,0.3802,0.3802,0.3802,0.3792,0.3792,0.3781,0.3756,0.372,0.3689,0.3646,0.3644,0.3689,0.3698,0.3698,0.3698,0.3696,0.3933,0.6694,0.97,1.0863,1.1313,1.1407,1.1532,1.1618,1.1659,1.1946,1.244,1.2852,1.3341,1.3641,1.3688,1.3688,1.3688,1.3688,1.3688,1.3688,1.3688,1.3688,1.3688,
16,109,TIGER,1,pm,NONWORD,WORD,2,1,0,125,2668,0.4473,,0.5199,,1585,8,14,0,0,0,0,input: z,0,0,0,0,-0.0003,0.0144,0.0403,0.0731,0.0884,0.0891,0.0891,0.0891,0.0891,0.0875,0.0835,0.0771,0.0758,0.0749,0.0749,0.0742,0.0766,0.0902,0.096,0.0958,0.0928,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.0929,0.0915,0.0914,0.0912,0.0898,0.0873,0.0835,0.0746,0.0494,0.0136,-0.0282,-0.0711,-0.1001,-0.1124,-0.1141,-0.1141,-0.1141,-0.1141,-0.1093,-0.0807,-0.0699,-0.0559,-0.0037,0.1006,0.2238,0.3286,0.4309,0.5449,0.6345,0.6883,0.7158,0.7454,0.7695,0.7729,0.7757,0.7764,0.7791,0.7804,0.7804,0.7815,0.7869,0.7989,0.8129,0.8164,0.8177,0.8201,0.8228,0.8256,0.828,0.8316,0.8365,0.8367,0.8367,0.8367,0.8367,0.8367,0.8375,0.05,0.05,0.05,0.0497,0.0589,0.1089,0.1862,0.3085,0.4047,0.4319,0.4372,0.4403,0.4438,0.4456,0.4455,0.4438,0.4438,0.4438,0.4438,0.4443,0.4594,0.489,0.4969,0.4952,0.4886,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,0.4885,0.4903,0.4906,0.4907,0.4917,0.4917,0.4919,0.4927,0.4953,0.4999,0.5108,0.5386,0.577,0.619,0.663,0.6914,0.7051,0.7082,0.7083,0.7083,0.7083,0.7085,0.7043,0.7021,0.7064,0.7385,0.8251,0.945,1.0153,1.0715,1.15,1.2144,1.2559,1.293,1.3284,1.3544,1.3585,1.3621,1.3673,1.377,1.383,1.3845,1.3844,1.3827,1.3708,1.3615,1.3604,1.3618,1.3654,1.3699,1.3736,1.3759,1.3794,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,1.3802,
