TRIAL BY TRIAL DATA
subject,trial,stimfile,condition,code,resp_1,resp_2,response,distractor,error,init time,RT,MD_1,MD_2,AUC_1,AUC_2,MD_time,x-flip,y-flip,z-MD-separate,z-MD-together,z-AUC-separate,z-AUC-together,comments,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,X_96,X_97,X_98,X_99,X_100,X_101,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28,Y_29,Y_30,Y_31,Y_32,Y_33,Y_34,Y_35,Y_36,Y_37,Y_38,Y_39,Y_40,Y_41,Y_42,Y_43,Y_44,Y_45,Y_46,Y_47,Y_48,Y_49,Y_50,Y_51,Y_52,Y_53,Y_54,Y_55,Y_56,Y_57,Y_58,Y_59,Y_60,Y_61,Y_62,Y_63,Y_64,Y_65,Y_66,Y_67,Y_68,Y_69,Y_70,Y_71,Y_72,Y_73,Y_74,Y_75,Y_76,Y_77,Y_78,Y_79,Y_80,Y_81,Y_82,Y_83,Y_84,Y_85,Y_86,Y_87,Y_88,Y_89,Y_90,Y_91,Y_92,Y_93,Y_94,Y_95,Y_96,Y_97,Y_98,Y_99,Y_100,Y_101,
11,5,COIN,1,prac,WORD,NONWORD,1,1,0,437,1685,,0.1066,,0.112,901,8,6,-0.8984,-0.8984,-1.0949,-1.0949,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0.0016,0.0023,0.0024,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0028,-0.0024,-0.0226,-0.0707,-0.1561,-0.2253,-0.3052,-0.3804,-0.4252,-0.4523,-0.4726,-0.5035,-0.5365,-0.5571,-0.5736,-0.5848,-0.6122,-0.6493,-0.6672,-0.6683,-0.6678,-0.6693,-0.6815,-0.7042,-0.7198,-0.7526,-0.7768,-0.7901,-0.7975,-0.8035,-0.8074,-0.8104,-0.8122,-0.813,-0.8133,-0.8133,-0.8133,-0.8133,-0.8133,-0.8133,-0.8133,-0.8133,-0.8134,-0.8141,-0.8141,-0.8141,-0.8141,-0.8141,-0.8141,-0.8141,-0.8141,-0.8141,-0.8141,-0.8141,-0.8141,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499,0.0506,0.0537,0.0561,0.0583,0.0607,0.0652,0.0712,0.0793,0.0869,0.1014,0.1061,0.1069,0.1074,0.1073,0.1073,0.1073,0.1073,0.1073,0.1073,0.1073,0.1092,0.1198,0.1462,0.2132,0.3296,0.4992,0.622,0.7563,0.8823,0.9511,0.9838,1.0084,1.0472,1.0824,1.103,1.114,1.1207,1.1408,1.1676,1.1797,1.1803,1.1807,1.1816,1.1949,1.2224,1.2449,1.2932,1.3361,1.3577,1.3687,1.3782,1.3874,1.3958,1.4019,1.4033,1.4031,1.4031,1.4031,1.4031,1.4032,1.401,1.3989,1.3946,1.3936,1.3927,1.3924,1.3916,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,
11,6,CORV,1,prac,WORD,NONWORD,2,1,0,78,2308,-0.1703,,-0.1301,,868,7,6,-1.3109,-1.3109,-1.2412,-1.2412,input: ,0,0,-0.0003,-0.0008,-0.0016,-0.0022,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0023,-0.0025,-0.0044,-0.0067,-0.0104,-0.0109,-0.0109,-0.0109,-0.0109,-0.0109,-0.0109,-0.0109,-0.0109,-0.0109,-0.0072,0.0562,0.2055,0.3745,0.5389,0.6681,0.7213,0.7277,0.7274,0.7346,0.7423,0.7454,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.7461,0.746,0.7473,0.7557,0.7677,0.7735,0.7796,0.7918,0.8052,0.8103,0.8101,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.8109,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499,0.0528,0.0576,0.0595,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0656,0.1416,0.2851,0.449,0.6323,0.823,1.0072,1.1717,1.2849,1.3555,1.3881,1.4017,1.4031,1.4027,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4021,1.4017,1.4003,1.3963,1.3951,1.3911,1.3879,1.3864,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,
11,102,HORSE,1,pm,WORD,NONWORD,1,2,0,483,1700,,0.1318,,0.1199,640,7,9,0.6456,0.6456,0.7734,0.7734,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0003,-0.0026,-0.0085,-0.0237,-0.0555,-0.1021,-0.1592,-0.2323,-0.2704,-0.3431,-0.405,-0.4596,-0.5172,-0.5873,-0.6558,-0.7111,-0.7585,-0.8022,-0.8462,-0.8781,-0.8921,-0.8945,-0.8929,-0.887,-0.8858,-0.8859,-0.8859,-0.8859,-0.8859,-0.8859,-0.8859,-0.8859,-0.8859,-0.8859,-0.8859,-0.8859,-0.8859,-0.8859,-0.8842,-0.8779,-0.8711,-0.8662,-0.8615,-0.8578,-0.8563,-0.8562,-0.8562,-0.8562,-0.8562,-0.8555,-0.8553,-0.8546,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,-0.8547,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0505,0.0542,0.06,0.0759,0.1242,0.2193,0.3447,0.479,0.6309,0.7047,0.831,0.9203,0.9903,1.0553,1.1246,1.1957,1.242,1.272,1.3004,1.3369,1.3626,1.3733,1.375,1.3717,1.3626,1.3592,1.3592,1.3583,1.3579,1.3572,1.3573,1.3573,1.3573,1.3573,1.3573,1.3573,1.3573,1.3573,1.3573,1.3573,1.3572,1.3584,1.3625,1.3693,1.3749,1.3787,1.3792,1.3802,1.3802,1.3813,1.3825,1.3838,1.3856,1.3853,1.3859,1.3866,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,1.3865,
11,109,TIGER,1,pm,WORD,NONWORD,1,2,0,47,1794,,0.0733,,0.055,870,12,7,0.267,0.267,0.2508,0.2508,input: z,0,-0.0002,-0.0009,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0008,-0.0009,-0.0001,0.0014,0.0016,0.0016,0.0016,0.0016,0.0009,-0.0046,-0.0142,-0.0202,-0.0238,-0.0281,-0.0342,-0.0368,-0.0402,-0.0422,-0.0458,-0.0504,-0.0523,-0.0531,-0.0531,-0.0531,-0.0531,-0.053,-0.0537,-0.0547,-0.0596,-0.0809,-0.1319,-0.1927,-0.2833,-0.3922,-0.477,-0.5354,-0.5809,-0.6059,-0.6182,-0.626,-0.6362,-0.6577,-0.6927,-0.7336,-0.7673,-0.7982,-0.8233,-0.8411,-0.8549,-0.8629,-0.8792,-0.8899,-0.8928,-0.893,-0.893,-0.8931,-0.8914,-0.8896,-0.8868,-0.8818,-0.8715,-0.8624,-0.8602,-0.8602,-0.8593,-0.8575,-0.8569,-0.857,-0.857,-0.857,-0.8563,-0.8546,-0.8529,-0.8518,-0.8504,-0.8494,-0.8492,-0.8492,-0.8492,-0.8492,-0.8492,-0.8492,-0.8492,-0.8492,-0.8492,-0.8492,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0504,0.0517,0.0528,0.055,0.0585,0.0642,0.071,0.0879,0.1072,0.1181,0.1252,0.1345,0.1427,0.1471,0.1509,0.1542,0.1601,0.1652,0.1667,0.1667,0.1667,0.1667,0.1667,0.1666,0.1675,0.1687,0.1799,0.2175,0.3236,0.459,0.6299,0.8113,0.9261,0.9839,1.0348,1.0687,1.0893,1.0985,1.1054,1.12,1.1483,1.1871,1.2219,1.2681,1.3174,1.3606,1.4021,1.425,1.4635,1.4861,1.4947,1.4972,1.498,1.4979,1.4979,1.4956,1.4929,1.4835,1.4622,1.4438,1.437,1.4345,1.431,1.4277,1.4271,1.4265,1.426,1.4261,1.4253,1.4193,1.4124,1.4071,1.4041,1.4016,1.401,1.4001,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,
11,118,HORSE,1,pm,WORD,NONWORD,1,2,0,202,1747,,0.1066,,0.1094,640,12,9,0.4824,0.4824,0.6892,0.6892,input: ,0,0,0,0,0,0,0,0,0,0,0.0001,0.0009,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0002,-0.0047,-0.0077,-0.0199,-0.0538,-0.1172,-0.1978,-0.279,-0.3622,-0.4301,-0.4838,-0.5227,-0.5532,-0.5723,-0.5817,-0.5876,-0.5904,-0.5922,-0.5932,-0.5961,-0.5993,-0.6018,-0.6047,-0.6135,-0.6304,-0.6542,-0.6929,-0.7281,-0.7558,-0.771,-0.7791,-0.7819,-0.782,-0.7819,-0.7825,-0.7867,-0.7918,-0.7956,-0.7953,-0.7956,-0.7962,-0.7959,-0.7982,-0.8039,-0.8085,-0.8127,-0.8144,-0.816,-0.818,-0.8214,-0.8256,-0.8272,-0.8273,-0.8273,-0.8273,-0.8273,-0.8273,-0.8273,-0.8273,-0.8273,-0.8273,-0.8273,-0.8273,-0.8273,-0.8273,-0.8275,-0.8282,-0.8281,-0.8281,-0.8281,-0.8281,-0.8281,-0.8281,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0509,0.0556,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0552,0.0558,0.0611,0.0746,0.1299,0.2291,0.3703,0.5335,0.6976,0.8448,0.9496,1.0112,1.0476,1.0735,1.0881,1.0939,1.0967,1.0969,1.0969,1.0966,1.0931,1.0916,1.0904,1.096,1.1393,1.196,1.2496,1.2935,1.33,1.3531,1.3665,1.3785,1.3856,1.3873,1.3875,1.3877,1.3833,1.3778,1.3759,1.3757,1.3749,1.375,1.375,1.375,1.3749,1.376,1.3794,1.3816,1.3838,1.3872,1.3933,1.3987,1.4009,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,1.401,
11,128,TIGER,1,pm,WORD,NONWORD,1,2,0,187,1607,,0.0902,,0.0961,875,17,10,0.376,0.376,0.5815,0.5815,input: z,0,0,0,0,0,0,0,0,0,0,-0.0001,-0.0009,-0.0008,-0.0008,-0.0008,-0.0008,-0.0007,-0.0017,-0.005,-0.0066,-0.0074,-0.0079,-0.0078,-0.0078,-0.0078,-0.0078,-0.0078,-0.0078,-0.0078,-0.0075,-0.0096,-0.0173,-0.0381,-0.0607,-0.0872,-0.1187,-0.1453,-0.1614,-0.1648,-0.1648,-0.1648,-0.1648,-0.1642,-0.1634,-0.1633,-0.1633,-0.1633,-0.1633,-0.1669,-0.185,-0.2328,-0.2961,-0.3752,-0.4548,-0.5259,-0.5917,-0.6417,-0.6848,-0.7158,-0.7404,-0.7595,-0.7747,-0.7841,-0.7893,-0.7925,-0.7963,-0.7997,-0.8035,-0.807,-0.8099,-0.8103,-0.8102,-0.8102,-0.8102,-0.8101,-0.8109,-0.8127,-0.8134,-0.8133,-0.8133,-0.8133,-0.8133,-0.8133,-0.8132,-0.8139,-0.8141,-0.8141,-0.8141,-0.8141,-0.8141,-0.8141,-0.8147,-0.8148,-0.8148,-0.8148,-0.8148,-0.8148,-0.8148,-0.8148,-0.8148,-0.8148,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0497,0.0486,0.0474,0.0467,0.0477,0.0492,0.049,0.0489,0.0493,0.051,0.0537,0.0568,0.061,0.068,0.0778,0.0972,0.1483,0.2121,0.2776,0.3441,0.4005,0.4362,0.4447,0.4449,0.4448,0.4448,0.4448,0.4448,0.4439,0.4438,0.4427,0.4427,0.4454,0.4734,0.5559,0.6677,0.8248,0.9714,1.0897,1.1813,1.2387,1.2839,1.3141,1.3368,1.3546,1.3683,1.3784,1.3841,1.3867,1.3916,1.3932,1.3939,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3939,1.3933,1.3921,1.3916,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,1.3917,
111,3,BOAT,1,prac,WORD,NONWORD,1,1,0,280,6162,,0.3399,,0.2173,488,7,8,-1.4087,-0.9181,-1.0098,0,input: ,0,0,0,0,0.0261,0.2717,0.4238,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.4273,0.3781,0.0322,-0.3534,-0.4799,-0.4907,-0.5058,-0.5726,-0.6602,-0.723,-0.7336,-0.7336,-0.7336,-0.7336,-0.6882,-0.5034,-0.4584,-0.4615,-0.6754,-0.8697,-0.9008,-0.9008,-0.8917,-0.8843,-0.8828,-0.8828,-0.8805,-0.8748,-0.8687,-0.8625,-0.8617,-0.8617,-0.8617,-0.8617,-0.8617,-0.8617,-0.8617,-0.8617,-0.8617,-0.8617,-0.8617,-0.8617,-0.8617,-0.8619,-0.8454,-0.8445,-0.8445,-0.8445,-0.8445,-0.8445,-0.8445,-0.8445,-0.8385,-0.8315,-0.8305,-0.8305,-0.8305,-0.8305,-0.8297,-0.8297,-0.8297,-0.8297,-0.8297,0.05,0.05,0.05,0.05,0.0596,0.0505,0.0007,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0288,0.2417,0.5094,0.6002,0.6214,0.6642,0.798,0.9598,1.1249,1.1521,1.1521,1.1521,1.1521,1.131,1.0185,1.0062,1.0184,1.2544,1.4052,1.4363,1.4366,1.4285,1.4218,1.4198,1.4198,1.4175,1.4089,1.3988,1.3854,1.3844,1.3844,1.3844,1.3844,1.3844,1.3844,1.3844,1.3844,1.3844,1.3844,1.3844,1.3844,1.3844,1.3842,1.456,1.4594,1.4594,1.4594,1.4594,1.4594,1.4594,1.4594,1.4474,1.429,1.424,1.424,1.4229,1.4188,1.4177,1.4177,1.4177,1.4177,1.4177,
111,4,SPLERF,2,prac,WORD,NONWORD,1,1,1,437,7940,,1.4776,,4.8187,5503,13,9,0,2.2796,0,0,*2; input: ,0,0,0,0,0,-0.0163,-0.0668,-0.0884,-0.077,-0.0455,-0.0414,-0.0414,-0.0426,-0.0492,-0.0492,-0.0492,-0.0516,-0.0523,-0.048,-0.0398,-0.0391,-0.0391,-0.039,-0.0477,-0.0477,-0.0477,-0.0477,-0.0443,-0.039,-0.0366,-0.0359,-0.0359,-0.0358,-0.0449,-0.0453,-0.0429,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0414,-0.0361,-0.0276,-0.025,-0.025,-0.025,-0.025,-0.0195,-0.0156,-0.0156,-0.0156,-0.0156,-0.0156,-0.0156,-0.0156,-0.0156,-0.0156,-0.0156,-0.0124,0.0529,0.1148,0.1413,0.1827,0.3468,0.64,0.884,0.9994,0.9993,0.9877,0.9231,0.7593,0.7063,0.7315,0.7492,0.75,0.7763,0.8179,0.8337,0.8344,0.8344,0.8344,0.8344,0.8099,0.3774,-0.3008,-0.3613,-0.2884,-0.3373,-0.7212,-0.8991,-0.8958,-0.8821,-0.8743,-0.8734,-0.8734,-0.8727,-0.8727,-0.8727,-0.8727,0.05,0.05,0.05,0.05,0.05,0.1006,0.222,0.3058,0.3297,0.3411,0.3417,0.3417,0.3417,0.3417,0.3417,0.3417,0.3533,0.3643,0.3725,0.3781,0.3781,0.3781,0.3781,0.3781,0.3781,0.3781,0.3781,0.3794,0.3966,0.4109,0.4125,0.4125,0.4128,0.4125,0.4125,0.4125,0.4136,0.4135,0.4135,0.4135,0.4135,0.4135,0.4135,0.4167,0.4198,0.4208,0.4208,0.4208,0.4208,0.426,0.4312,0.4312,0.4312,0.4312,0.4312,0.4312,0.4312,0.4312,0.4312,0.4312,0.4387,0.4839,0.5073,0.5162,0.5311,0.6439,0.8654,1.0901,1.2162,1.2208,1.2142,1.1904,1.1677,1.1886,1.2884,1.325,1.325,1.3326,1.3695,1.3875,1.3875,1.3875,1.3875,1.3875,1.3787,1.3542,1.3542,1.3614,1.3803,1.3602,1.3083,1.3162,1.3346,1.3525,1.3613,1.3654,1.3675,1.3748,1.3812,1.3812,1.3812,
111,5,COIN,1,prac,WORD,NONWORD,1,1,0,125,1810,,0.1604,,0.1476,878,9,8,0.6845,-0.0378,0.5984,0,input: ,0,0,0,0,0,0,0,0,0,0,-0.0001,0.0006,0.0015,0.0041,0.0099,0.0151,0.0181,0.0196,0.0195,0.0195,0.0195,0.0204,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.0203,0.021,0.0221,0.0244,0.0243,0.0242,0.0156,-0.0009,-0.0252,-0.0718,-0.1302,-0.2034,-0.254,-0.3123,-0.3838,-0.4508,-0.5042,-0.5469,-0.5742,-0.5913,-0.6063,-0.6215,-0.6465,-0.6832,-0.7193,-0.747,-0.7737,-0.798,-0.8146,-0.8249,-0.83,-0.8351,-0.8377,-0.8389,-0.8397,-0.8398,-0.8398,-0.8398,-0.8398,-0.8398,-0.8393,-0.8391,-0.8391,-0.8391,-0.8389,-0.8383,-0.8378,-0.8375,-0.8367,-0.8367,-0.8365,-0.8358,-0.8359,-0.8359,-0.8359,-0.8359,-0.8359,-0.8359,-0.8359,-0.8359,-0.8359,-0.8359,-0.8359,0.05,0.05,0.05,0.05,0.05,0.05,0.049,0.049,0.0487,0.0478,0.0476,0.0509,0.0569,0.0629,0.0713,0.076,0.0777,0.0781,0.0781,0.0781,0.0782,0.0793,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0792,0.0802,0.0893,0.0982,0.1038,0.1077,0.1113,0.1153,0.1266,0.1451,0.1807,0.2361,0.297,0.3624,0.4546,0.556,0.6593,0.7262,0.8027,0.8886,0.9577,1.014,1.0592,1.0859,1.1017,1.1132,1.1247,1.1396,1.1588,1.1787,1.195,1.2139,1.235,1.2518,1.2655,1.2745,1.2888,1.3002,1.3102,1.3187,1.324,1.3275,1.3314,1.3362,1.3404,1.344,1.3467,1.3491,1.3503,1.3527,1.356,1.3619,1.3642,1.3686,1.3709,1.372,1.3719,1.3719,1.3719,1.3719,1.3719,1.3719,1.3719,1.3719,1.3719,1.3719,1.3719,1.3719,
111,6,CORV,1,prac,WORD,NONWORD,2,1,0,1357,2449,-0.276,,-0.3432,,1528,4,1,-1.1414,-0.8056,-1.5642,0,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002,0.0036,0.0523,0.118,0.2537,0.4102,0.5608,0.6945,0.7885,0.8417,0.8573,0.8542,0.833,0.7849,0.7359,0.6995,0.6825,0.6691,0.6667,0.6736,0.6937,0.7193,0.7419,0.7613,0.7732,0.7818,0.7889,0.7931,0.7945,0.7953,0.7953,0.7953,0.7954,0.7979,0.8017,0.8045,0.8078,0.8103,0.8122,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0499,0.0513,0.084,0.1272,0.2196,0.3631,0.5342,0.6904,0.8178,0.9112,0.9532,0.9689,0.9818,0.9959,1.0079,1.0223,1.0367,1.0632,1.1008,1.155,1.2147,1.2692,1.31,1.3352,1.3461,1.3518,1.3582,1.3599,1.3604,1.3611,1.3615,1.3615,1.3618,1.3651,1.37,1.3746,1.3807,1.3856,1.3893,1.3896,1.3896,1.3896,1.3896,1.3896,1.3896,1.3896,1.3896,
111,102,HORSE,1,pm,WORD,NONWORD,1,2,0,577,2184,,0.2396,,0.249,800,4,6,1.016,0.1016,1.0453,0,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.0053,0.0063,0.0051,-0.0079,-0.0365,-0.0755,-0.1315,-0.1881,-0.2448,-0.2722,-0.3137,-0.3527,-0.3978,-0.4407,-0.4778,-0.5195,-0.554,-0.576,-0.5852,-0.5978,-0.6186,-0.6507,-0.6886,-0.7103,-0.7317,-0.7429,-0.7519,-0.7659,-0.7883,-0.8171,-0.8432,-0.8581,-0.8646,-0.8675,-0.868,-0.868,-0.8682,-0.8646,-0.863,-0.8598,-0.8553,-0.8506,-0.8468,-0.8422,-0.8366,-0.8314,-0.8278,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,-0.8266,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0551,0.0721,0.0867,0.1139,0.1755,0.2832,0.424,0.603,0.7773,0.9026,0.9499,1.0119,1.0757,1.1315,1.1792,1.2212,1.2561,1.2889,1.3098,1.3176,1.3259,1.3341,1.3401,1.3485,1.3518,1.3543,1.3553,1.3552,1.3552,1.3551,1.3563,1.3659,1.3756,1.3841,1.39,1.3936,1.3993,1.4051,1.4106,1.4125,1.4135,1.4135,1.4137,1.4114,1.4081,1.4038,1.3985,1.3955,1.3948,1.3945,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,1.3938,
111,109,TIGER,1,pm,WORD,NONWORD,1,2,0,671,1919,,0.1137,,0.1113,798,6,6,0.4889,-0.1201,0.4383,0,input: ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0004,-0.0023,-0.0109,-0.0331,-0.0789,-0.1417,-0.226,-0.3075,-0.3932,-0.4698,-0.5134,-0.5617,-0.6015,-0.6211,-0.6315,-0.6335,-0.6346,-0.6376,-0.6445,-0.6609,-0.6867,-0.7134,-0.7404,-0.7722,-0.8113,-0.8502,-0.8774,-0.8871,-0.8929,-0.893,-0.893,-0.893,-0.8931,-0.8925,-0.8891,-0.883,-0.877,-0.8715,-0.8696,-0.8688,-0.8688,-0.8688,-0.8688,-0.8688,-0.8688,-0.8685,-0.8675,-0.8665,-0.8647,-0.8618,-0.859,-0.8567,-0.8533,-0.8487,-0.8476,-0.8472,-0.8469,-0.8469,-0.8469,-0.8469,-0.8469,-0.8469,-0.8469,-0.8469,-0.8469,-0.8469,-0.8469,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0498,0.0518,0.0712,0.124,0.1965,0.3042,0.4399,0.605,0.7564,0.8925,0.9767,1.0135,1.049,1.0702,1.0818,1.0877,1.0904,1.0923,1.1017,1.118,1.1452,1.1823,1.2333,1.2902,1.3491,1.4158,1.4774,1.5016,1.5,1.5,1.5,1.5,1.5003,1.497,1.4838,1.4656,1.4466,1.4361,1.4319,1.4312,1.4312,1.4312,1.4312,1.4312,1.4312,1.4312,1.4313,1.4306,1.4293,1.428,1.4254,1.422,1.4176,1.4118,1.4067,1.405,1.4052,1.4052,1.4052,1.4052,1.4052,1.4052,1.4052,1.4052,1.4052,1.4052,1.4052,1.4052,
